,Unnamed: 0,Unnamed: 0.1,category,date,source,text,title,month,country-source,article_len,ratio_not_stop_w,avg_word_len,title_len,ratio_unique_words,ner,sen
268,268,7202,Vesti,2019-02-13,N1-USA,"[Izvor: N1 Na Kosovu iz dana u dan raste pritisak za ukidanje taksi na robu iz Srbije i BiH. Međutim premijer Ramuš Haradinaj odbija da donese takvu odluku i pored sve jasnijih signala da su odnosi Kosova i Sjedinjenih Američkih Država ozbiljno narušeni. U pismu koje je iz Vašingtona upućeno na adrese glavnih kosovskih lidera kaže se da Kosovo nema boljeg prijatelja od SAD ali istovremeno se izražava neverica zbog olake odluke da Kosovo ignoriše savete SAD u vezi sa taksom na robu iz Srbije i BiH. ""Nakon sto su naši zahtevi za suspenziju taksi zanemareni odlučili smo da preduzmemo korake kako bi pokazali našu zabrinutost uzimajući u obzir i naše partnerstvo na polju bezbednosti. Za početak odlučili smo da otkažemo planirano putovanje komandanta Nacionalne garde Ajove generala Ora na Kosovo. Njegova poseta je trebalo da se fokusira na bilateralnu bezbednosnu saradnju. S obzirom na problematičnu akciju koju je preduzela vaša Vlada ne bi bilo prikladno da do takve posete dođe. Pažljivo ćemo razmotriti druge aspekte naše saradnje i preispitati da li i njih takođe treba ograničiti.""  Premijer Ramuš Haradinaj i dalje kategorički odbija da povuče odluku o taksi ali iz njegove Vlade kažu da je on spreman da pitanje takse stavi na dnevni red vlade ako nego od ministara inicira raspravu. Imajući u vidu da je većina ministara za ukidanje takse ona se može lako suspendovati ako bude stavljena na dnevni red. Međutim postoji opasnost da Haradinaj napusti vladajuću koaliciju što bi vodilo novim izborima. Inače novo američko pismo je ubrzalo sastanke kosovskih zvaničnika ali nema znakova za povlačenje takse. ""Volim Ameriku ali ne želim da potcenim Srbiju i Rusiju. Odluka o taksi nije doneta u dogovoru sa SAD ili zbog razvoja događaja u dijalogu već se ovde radi o 20 godina zamrznutom konfliktu"" rekao je kosovski predsednik Ramuš Haradinaj. 13.02.2019. 13.02.2019. 13.02.2019. Međutim sa današnjeg sastanka kosovskog predsednika Hašima Tačija i američkog ambasadora u Prištini Filipa Kosneta stigla je zajednička poruka da je neophodno ukinuti sve prepreke radi nastavka dijaloga. Da su odnosi sa SAD počeli da eskaliraju tvrdi i kopredsedavajući kosovske pregovaračke delegacije u pregovorima sa Srbijom Špend Ahmeti koji smatra da treba da postoji jedinstvo u slučaju da taksa ostane na snazi ali i ako se ona ukine. ""Želeo bi da imamo jedinstven stav kao država. Nismo jaki u odnosu prema drugima ako imamo jednog predstavnika koji kaže da je ovo neophodna odluka a drugi kaže suprotno. Tražio sam da ne ostavljamo jedan drugog samog u ovakvim temama ne bih želeo da premijera samog prepustimo pritisku. Jasno je da su odnosi sa SAD počeli da eskaliraju međutim smatram da oni nisu ugroženi"" rekao je Ahmeti. U međuvremenu se u Prištini nastavljaju sastanci pregovaračkog tima Kosova u cilju finalizovanja Nacrta Platforme za dijalog sa Srbijom koji će prema svemu sudeći sutra biti na dnevnom redu Skupštine Kosova. Pregovarački tim tvrdi da će ostati veran Ustavu Kosova takav kakav jeste i da platforma ne predviđa korekciju granica.  ]","Američko pismo ubrzalo sastanke kosovskih zvaničnika, ali povlačenja taksi nema",2,USA,490,0.14081632653061224,6.238775510204081,10,0.6408163265306123,"['kosovo', 'želeo', 'skupštine', 'pregovarački', 'kosovskog', 'sad', 'n1', 'bih', 'ahmeti', 'ramuš', 'srbiju', 'američkih', 'prištini', 'rusiju', 'država', 'haradinaj', 'premijer', 'srbijom', 'srbije', 'hašima', 'vašingtona', 'kosova', 'sjedinjenih', 'generala', 'kosovu', '13.02.2019', 'ameriku', 'tačija', 'filipa', 'ora', 'kosneta']",-0.002881844380403458
269,269,1066,Bezbednost,2018-12-25,Vostok-RU, Turske vlasti nameravaju da koordinišu svoja dejstva sa Moskvom kada je reč o ofanzivi na istočnu obalu Eufrata izjavio je portparol turskog predsednika Ibrahim Kalin. Sa Rusijom ćemo imati tesnu koordinaciju kada je reč o napadu na istočnu obalu Eufrata više nego što uobičajeno“ precizirao je Kalin.  Erdoganov portparol je istakao i da će ove sedmice u Tursku doleteti vojna delegacija iz SAD sa kojom će takođe biti reči o ovoj ofanzivi. Cilj je da se tamo ne stvori vakuum nakon povlačenja američkih snaga. Zbog toga mi preduzimamo mere. Postoji mapa puta kada je reč o Manbidžu i ona se realizuje. Američki predsednik je doneo političku odluku a na vojnim licima je da reše šta će se desiti sa naoružanjem kako će se ono transportovati kao i šta će biti sa pripadnicima terorističkih organizacija“ dodao je Kalin.  Predsednik Turske Redžep Tajip Erdogan je ranije izjavio da je turska vojska spremna da pokrene vojnu operaciju u sirijskom gradu Manbidžu protiv kurdskih borbenih jedinica ukoliko ih SAD ne isteraju iz te oblasti.  Situacija u Siriji - iz minuta u minut ,Turska: Sa Rusijom ćemo imati tesnu koordinaciju kada je reč o napadu na istočnu obalu Eufrata,12,RU,178,0.20786516853932585,6.050561797752808,16,0.6797752808988764,"['sad', 'turskog', 'ibrahim', 'kalin', 'tursku', 'siriji', 'tajip', 'rusijom', 'redžep', 'erdogan', 'američkih', 'turske', 'manbidžu', 'turska', 'moskvom', 'eufrata', 'organizacija', 'sirijskom']",-0.008547008547008548
270,270,5340,Svet,2018-12-22,N1-USA,"[Palestinski predsednik Mahmud Abas obećao je da će primeniti sudsku presudu i raspustiti parlament koji kontroliše rivalski Hamas posle čega je ta islamska ekstremistička organizacija upozorila da će izazvati haos. Najava Abasa je najnovija u čitavom nizu podela i rivaliteta između njegove stranke Fatah i Hamasa započetih još 2007. godine kada je Hamas silom preuzeo vlast u pojasu Gaze pobedivši snage lojalne Fatahu. Od tada Palestinski zakonodavani savet (PLC) u kojem Hamas ima većinu od glatke pobede protiv Fataha na izborima 2006. godine uglavnom ne funkcioniše. Ukoliko parlament bude raspušten taj potez će biti simboličan i ostaće postojeća podela između pojasa Gaze i druge palestinske teritorije - Zapadne obale gde još uvek dominira Abasov Fatah. ""Obratili smo se Ustavnom sudu i sud je odlučio da PLC bude raspušten pozvao na održavanje parlamentarnih izbora za šest meseci i mi moramo da primenimo odmah tu odluku"" rekao je Abas na sastanku Palestinske oslobodilačke organizacije u Ramali. On je optužio Hamas da blokira napore Egipta na obnavljanju palestinskog jedinstva što Hamas oštro poriče. Abas je rekao i da raspuštanje parlamenta ima za cilj da se izvrši pritisak na Hamas da prihvati predloge za nacionalno pomirenje. Egipat je više puta posredovao dogovorima u cilju okončanja palestinske podele ali ni jedan nije u potpunosti primenjen a Hamas i Fatah su se međusobno optuživali za neuspeh. U pojasu Gaze poslanici Hamasa se sastaju ali većina nezavisnih članova i drugih parlamentarnih blokova poput Fataha i Narodnog fronta za oslobođenje Palestine bojkotuje te sastanke u znak protesta zbog palestinskog nejedinstva. Zakoni koji se usvajaju odnose se samo na pojas Gaze. Poslanik Hamasa Jahiha Musa upozorio je da raspuštanje parlamenta ""uništava politički sistem i otvara vrata za haos u palestinskoj areni"". Očekuje se da će Hamas ignorisati sudsku presudu o raspuštanju PLC-a.  ]","Abas najavio raspuštanje parlamenta, Hamas preti haosom",12,USA,294,0.14625850340136054,6.51360544217687,7,0.6870748299319728,"['ramali', 'hamasa', 'egipat', 'fatah', 'mahmud', 'fronta', 'gaze', 'jahiha', 'palestine', 'zapadne', 'egipta', 'poslanici', 'musa', 'narodnog', 'areni', 'fataha', 'plc', 'hamas', 'palestinske', 'abas']",0.0
271,271,8620,Aktuelno,2019-01-08 11:57:02,VOA-USA,"Administracija predsednika SAD Donalda Trampa snažno se trudi da prikaže situaciju na granici sa Meksikom kao neposrednu ""humanitarnu i nacionalnu bezbednosnu krizu"" kako bi obezbedila podršku za finansiranje izgradnje zida u borbi sa zakonodavcima koja je dovela zemlju do 18-odnevnog delimičnog zatvaranja vlade.  Tramp bi trebalo da se povodom toga obrati naciji preko televizije u utorak pre nego što bude otputovao na granicu u četvrtak. Pred obraćanje predsednika potpredsednik Majk Pens brifovao je novinare u ponedeljak naglašavajući da tamo postoji ""bona fide (istinska) kriza"" optužujući demokrate zato što ""odbijaju da pregovaraju"" o ponovnom otvaranju vlade. Pens se pridružio sekretarki za nacionalnu bezbednost Kirsten Nilsen koja je rekla da status kvo finansiranje i zakoni nisu dovoljni za bavljenje krizom ""sa kojom se suočavamo na granici"". Demokrate i nekoliko zastupnika prava imigranta tvrde da administracija netačno predstavlja situaciju i optužuju je za kreiranje krize iz političkog razloga izgradnje zida na granici što je Tramp obećao tokom predsedničke kampanje 2016. Predsedavajuća Predstavničkim domom Nensi Pelosi i lider demokratske manjine u senatu Čak Šumer izdali su saopštenje kasno u ponedeljak pozivajući televizijske mreže da daju demokratama šansu da odgovore na Trampov govor rekavši da njegova istorija sugeriše na to da će obraćanje biti ""puno zlonamernosti i pogrešnih informacija"". Takođe su rekli da predsednik treba da prihvati to da njegov plan za zid nema dovoljno podrške u Kongresu. ""Demokrate i sve veći broj republikanaca u Kongresu ponavljaju zahteve predsedniku i lideru (republikanske većine u Kogresu Miču) Mekonelu da okončaju Trampovo zatvaranje i ponovno otvore vladu dok Kongres raspravlja o Trampovom skupom i neefikasnim zidu"" rekli su Pelosi i Šumer. Tokom protekle dve nedelje demokratski lideri posetili su Belu kuću dva puta kako bi pregovarali o sporazumu sa predsednikom ali u tome nisu uspeli. Rekli su da pregovori tokom vikenda o bezbednosti na granici nisu uspeli da pokažu napredak. Nacionalno vanredno stanje? Bela kuća istražuje legalnost proglašenja nacionalnog vanrednog stanja na granici kako bi započela izgradnju zida bez odobrenja Kogresa. Tokom svog brifinga Pens je rekao da Tramp nastavlja da vaga ideju ali da tek treba da donese odluku. Na vidiku nema kraja blokadi rada vlade koja je obustavila četvrtinu operacija vlade SAD od 22. decembra i prisilila oko 800.000 federalnih službenika da rade bez plate ili da odu na prinudni odmor. Upitan na koji način muke zaposlenih prevazilaze predsednikovu želju za barijerom na granici Pens je rekao da administracija razume teret sa kojim se suočavaju vladini radnici ali se nada da to ""nećemo saznati"". Odgovarajući na zahtev demokrata Kancelarija za budžet i upravljanje poslala je prepravljenu procenu predloga za finansiranje izgradnje zida senatovom komitetu za izdvajanja. Uz 5.6 milijardi za zid administracija traži dodatnih 800 miliona dolara za ""hitne humanitarne potrebe"" kako bi zbrinula migrante na granici.","Bela kuća preuveličava krizu na granici, razmatra uvođenje vanrednog stanja",1,USA,452,0.1172566371681416,6.7522123893805315,10,0.6769911504424779,"['sad', 'fide', 'donalda', 'brifovao', 'četvrtak', 'šumer', 'kongresu', 'pens', 'nensi', 'utorak', 'meksikom', 'nilsen', 'majk', 'trampa', 'kirsten', 'kogresu', 'pelosi', 'tramp']",-0.0029411764705882357
272,272,2509,Ekonomija,2018-11-10 12:49:00,Sputnik-RU,Predsednik Srbije Aleksandar Vučić saopštio je da je Srbija odnela veliku pobedu u energetskoj agenciji ENTSO-E — zahvaljujući glasovima Mađarske Rumunije i Bugarske Elektromreža Srbije će ostati na Kosovu.ENTSO-E je odbio zahtev Prištine da preuzme od Srbije elektromrežu tj. distribuciju struje na severu Kosmeta.Nakon vežbe na Pešteru predsednik Aleksandar Vučić je rekao da je odneta mala pobeda koja mnogo vredi: „Pobedili smo ih u ENTSO-E u glasanju iako smo mislili da nemamo nikakve šanse“.„Zahvalan sam beskrajno Viktoru Orbanu. Mađarska je priznala nezavisno Kosovo ali je glasala za Srbiju odnosno protiv njihovog predloga nije čak bila ni uzdržana. Rumunija je glasala za nas Bugarska je glasala za nas iako je priznala nezavisno Kosovo hvala im. Grčka je glasala za nas BiH je glasala za nas“ rekao je Vučić novinarima.Prvi put istakao je Vučić Makedonija i Crna Gora su bile uzdržane.„Ovoga puta oni nisu uspeli da učine sve što su planirali u energetskoj agenciji. Za nas je to manje zvučno od Interpola ali je za naš narod na severu KiM verovatno bilo važnije i značajnije od Interpola“ naveo je Vučić.Posebno je zahvalio Ištvanu Pastoru mađarskoj i bugarskoj vladi i svima iz kvadrilaterale.„Hvala premijeru Orbanu i Mađarskoj glasaju za nas i najsnažnije podržavaju Srbiju. To ne bi moglo da bude bez značajnog uticaja Mađara iz naše zemlje i još jednom hvala Pastoru“ istakao je Vučić.Za njih je to mali poraz ali za nas velika pobeda poručio je predsednik i istakao da je pravda bila na našoj strani „jer nije bilo fer da to urade“.Vučić je u četvrtak upozorio da Evropljani pokušavaju protivpravno da izbace Srbiju iz energetske mreže za sever Kosova.„U nacrtu energetskog sporazuma bilo je jasno da mora da se formira Zajednica srpskih opština (ZSO) koja bi osnovala dve mešovite kompanije na severu. One bi bile prenosnik do albanskog operatera iz Prištine. Pošto nije formirana ZSO krivicom Prištine oni nama hoće to da otmu — da nam otmu pravo da distribuiramo struju da izgubimo jedan dalekovod prema Makedoniji dva dalekovoda prema Albaniji tri prema Crnoj Gori“ rekao je tada Vučić za RTS.Naveo je i da će direktorka Elektromreže Srbije Jovana Matejić imati njegovu punu podršku i da Srbija neće sprovoditi odluke u vezi sa energetskom mrežom.ENTSO čine 43 operatora prenosnog sistema električne energije iz 36 zemalja Evrope. ENTSO je nedavno naveo da radi na obuci o mrežnim kodovima koji će biti otvoreni za zemlje koje nisu njene članice — za Ukrajinu Moldaviju Gruziju i Kosovo.,"Vučić: Srbija pobedila, naša elektromreža ostaje na Kosovu",11,RU,403,0.1488833746898263,6.230769230769232,8,0.6327543424317618,"['aleksandar', 'kosovo', 'gruziju', 'e', 'evrope', 'rts.naveo', 'pastoru', 'rumunije', 'matejić', 'makedoniji', 'sever', 'srbija', 'bugarske', 'prištine', 'vučić', 'mađarskoj', 'bih', 'gora', 'albaniji', 'bugarskoj', 'gori', 'srbiju', 'bugarska', 'grčka', 'makedonija', 'kim', 'mađarska', 'moldaviju', 'srbije', 'rumunija', 'kosova', 'zso', 'crna', 'kosovu', 'mađarske', 'interpola', 'entso', 'ištvanu', 'vučić.posebno', 'i', 'crnoj', 'energetskoj', '-', 'ukrajinu', 'viktoru', 'jovana']",0.013793103448275862
273,273,9033,,2018-11-10 15:58:41,RFE-USA,"Bivši ministar u britanskoj vladi Jo Johnson izjavio je u subotu da bi i ostali ministri mogli napustiti vladu kako bi protestovali protiv plana Brexita premijerke Therese May. Johnson je izjavio za BBC radio da je na članovima parlamenta da odluče kakav će stav zauzeti prema britanskom napuštanju EU. Kazao je da ukoliko i drugi ministri odluče da podnesu ostavke to je ""bolje po njih"". Johnson mlađi brat bivšeg ministra vanjskih poslova Borisa Johnsona u petak je podnio ostavku na položaj ministra saobraćaja i pozvao je na održavanje drugog referenduma o Brexitu. Kazao je da plan premijerke May o Brexitu škodi nacionalnim interesima. On je izjavio da je plan toliko različit od onoga koji je obećavala tokom referenduma iz 2016. i da je potrebno drugo glasanje. May je odbacila sve zahtjeve za drugim glasanjem tvrdeći da je glasanje iz 2016. u korist napuštanja Evropske unije definitivno. Teški pregovori između Britanije i EU se nastavljaju prenosi Associated Press.",Johnson: I ostali ministri mogli bi podnijeti ostavke zbog Brexita,11,USA,157,0.16560509554140124,6.222929936305733,10,0.7006369426751592,"['johnson', 'jo', 'eu', 'britanije', 'brexitu', 'bbc', 'borisa', 'unije', 'evropske', 'johnsona', 'may']",0.018518518518518517
274,274,8601,Aktuelno,2019-01-04 16:03:59,VOA-USA,"Medijska koalicija saopštila je u petak da suspenduje dijalog sa Koordinacionim telom Vlade Srbije za saradnju sa medijima zato što nijedan od konrektnih i oročenih zahteva novinarskih i medijskih udruženja nije ispunjen dok se istovremeno situacija na medijskoj sceni svakog dana pogoršava. Kako se podseća u saopštenju Medijske koalicije novinarska i medijska udruženja ušla su u dijalog sa predstavnicima vlasti posle više puta ponovljenog obećanja premijerke Ane Brnabić da Vlada Srbije želi zajedno sa asocijacijama i međunarodnim organizacijama da radi na pronalaženju rešenja za akutne probleme medijske scene. ""U dijalog smo ušli oprezno uz brojne ograde ali ipak u nadi da će rezultati našeg rada biti vidljivi u relativno kratkom vremenskom periodu pogotovo zbog aktivnog učešća međunarodnih organizacija i institucija u njemu. Na žalost osim verbalnih uveravanja vlast apsolutno nije iskazala političku volju i rešenost da poboljša situaciju u sferi medija i medijskih sloboda naprotiv skoro svakodnevno do nas pristižu veoma loše vesti sa medijske scene"" navodi se u saopštenju i ocenjuje da je cilj Vlade bio pokušaj da izmeni svoj imidž u domaćoj i međunarodnoj javnosti i da kupuje vreme. Koalicija podseća da je vladinom Koordinacionom telu još 16. avgusta poslato 13 zahteva za poboljšanje stanja u sferi medija i medijskih sloboda ali i da nikada nisu dobili adekvatne odgovore. Zahtevi su dodatno specifikovani 22. okotbra a izdvojeni su i najprioritetniji kada je odlučeno i da oni budu vremenski oročeni do kraja 2018. Osim ovih upućeni su i zahtevi čije je ispunjenje zahtevano odmah: da predstavnici vlasti prestanu da prozivaju vređaju omalovažavaju i diskriminišu novinare medije novinarska i medijska udruženja ugrožavaju njihovu bezbednost i proglašavaju ih za neprijatelje društva ""strane agente"" i ""izdajnike"" kao i da ističu da su kritički mediji i drugačije mišljenje deo demokratskog procesa. ""Svedoci smo da taj zahtev nije ispunjen"" poručuje MK. Traženo je i da do 31. decembra Koordinaciono telo Vlade Srbije da pisani odgovor na 13 zahteva novinarskih i medijskih udruženja od 16. avgusta. ""Takođe smo zahtevali da se u skladu sa preporukama novinarskih i medijskih udruženja izradi i usvoji novi pravilnik o sufinansiranju javog interesa u sferi javnog informisanja kao i da se u skladu sa našim preporukama izradi i usvoji uputstvo za bliže definisanje novčanih davanja koje javni sektor dodeljuje medijima. Tražili smo i da se u skladu sa preporukama novinarskih i medijskih udruženja izradi i usvoji uputstvo o tome koji podaci moraju da budu javno dostupni u Registru medija"" saopšteno je. Među specifikovanim zahtevima nalazi se i dopis koji je Vlada Srbije trebalo da pošalje lokalnim samoupravama i podseti ih na obavezu dostavljanja podataka Registratoru. ""Novinarska i medijska udruženja su zahtevala i da se napokon razreši ko je nadležan za sprovođenje Zakona o javnom informisanju i medijima na lokalnom nivou i da nadležni organ uputi dopis - koji će biti urađen u saradnji sa novinarskim i medijskim udruženjima - lokalnim samoupravama u kojem će ih pozvati na poštovanje zakonskih odredaba i napuštanje dosadašnje katastrofalne prakse konkursnog sufinansiranja"" navodi se. Na kraju udruženja su tražila da državni organi postupe po rešenjima Poverenika za informacije od javnog značaja i novinarima dostave podatke koje su zahtevali po Zakonu o slobodnom pristupu informacijama od javnog značaja.",Zbog sve težeg stanja u medijima suspendovan dijalog s Vladom,1,USA,522,0.09386973180076627,6.605363984674328,10,0.603448275862069,"['brnabić', 'srbije', 'vlada', 'ane', 'uveravanja', 'asocijacijama', 'verbalnih', 'sufinansiranja', 'vlade']",0.015873015873015872
275,275,10074,,2019-01-21 15:29:47,RFE-USA,"Predsednik Kosova Hašim Tači potpisao je u ponedjeljak ukaz o imenovanju 37 novih sudija među kojima je i sedmoro Srba koji su posle toga pred njim položili zakletvu. ""Sudije su se zaklele da će tokom vršenja dužnosti biti verni Republici Kosovo Ustavu i zakonima na snazi i da će poštovati pravila profesionalne etike kao i da će verno nezavisno profesionalno i nepristrasno vršiti dužnosti i funkcije koje su im poverene"" navodi se u saopštenju iz kabineta predsednika Kosova.Navodeći da Kosovo ima autentičnu vladavinu zakona Tači je posle polaganja zakletve ocenio da je Kosovo ""konstantno vršilo i vrši reforme u pravosudnom sistemu kako bi funkcionisao što bolje"".""Republika Kosovo je usvojila adekvatne mere za promovisanje potpune i efektivne jednakosti medju pripadnicima zajednica na svim ekonomskim društvenim političkim ili kulturnim životnim poljima. I današnje polaganje zakletve sudija u potpunosti predstavlja multietničku prirodu Republike Kosovo"" naveo je Tači.On je ocenio da je na leđima sudija ""velika odgovornost"" koju će kako je rekao ""znati da nose"".","Nove kosovske sudije položile zakletvu, među njima 7 Srba",1,USA,161,0.20496894409937888,6.670807453416148,9,0.7267080745341615,"['republika', 'kosovo', 'republici', 'republike', 'hašim', 'tači.on', 'tači']",0.025
276,276,7901,Vesti,2019-02-23,N1-USA,"[Izvor: YouTube/OST U Beču je ispred kuće Evropske unije održan skup podrške građanskim protestima u Srbiji. Slučan skup održan je i u glavnom gradu Češke. Nekoliko stotina ljudi se okupilo da podrži građane Srbije u njihovoj borbi protiv ""tiranije laži i diktature"" i pozivalo dijasporu u svetu da im se pridruži.  Sličan skup je održan danas i u Pragu a organizatori su poručili da zahtevaju od vlasti u Srbiji da im se kao dijaspori omogući da mogu da izlaze i glasaju na slobodnim i fer izborima po svim ambasadama i konzulatima u inostranstvu.   ]",Skupovi u Beču i Pragu kao podrška građanskim protestima u Srbiji,2,USA,94,0.18085106382978725,5.872340425531916,11,0.7127659574468085,"['srbije', 'češke', 'unije', 'evropske', 'pragu', 'inostranstvu', 'srbiji', 'beču']",-0.028169014084507043
277,277,10029,,2019-01-17 20:02:37,RFE-USA,"Predsednik SAD Donald Tramp je obavestio predsedavajuću Predstavničkog doma Kongresa Nensi Pelozi da je odložen njen put u Belgiju Egipat i Avganistan zbog blokade federalne administracije koja je ušla u 27 dan. “Zbog blokade vlade žao mi je što moram da vas obavestim da je odložen vaš put u Brisel Egipat i Avganistan. Napravićemo novi raspored za Vaš sedmodnevni put kada vlada opet počne da radi"" navodi se u Trampovom pismu. Predsedavajući Predstavničkog doma uglavnom koristi vojni avion za puteve u inostranstvo i po tom osnovu Tramp je kao vrhovni komandant reagovao prenosi Rojters. “On je odložio mogućnost da ona koristi vojni avion što mora da odobri Ministarstvo odbrane. Kao što je jasno predočio u pismu ona može da putuje ali to mora da učini komercijalnim letom” izjavila je Sara Sanders portparolka Bele kuće. U sredu je Pelozi pisala Trampu sugerišući mu da odloži redovno godišnje obraćanje naciji ukoliko federalna administracija ne bude u međuvremenu deblokirana. Američki predsednik nije za sada reagovao na poruku Nensi Pelozi. Oko četvrtine saveznih agencija zatvoreno je usled odbijanja demokrata da predsedniku Donaldu Trampu daju finansijska sredstva potrebna za izgradnju zida na granici sa Meksikom.Tramp traži 57 milijardi dolara za zid na granici koji bi trebalo da zaustavi migrante i spriječi narko-poslove.Demokrate koje su preuzele Predstavnički dom u Kongresu ovog meseca odbile su njegove zahteve napominjući da postoje jeftiniji i efikasniji načini za poboljšanje bezbednosti na granici.Oko 800.000 ljudi koji rade u saveznim agencijama sada je na kolektivnom odmoru ili rade bez plate iako su njihova radna mesta od velike važnosti.""Sve je jasnije da su radikalne demokrate pobornici otvorene granice i kriminala. Oni ne žele ni da čuju za veliku humanitarnu krizu na našoj južnoj granici"" poručio je Tramp na ""Tviteru"". ",Tramp odložio put Pelozi u inostranstvo zbog blokade vlade,1,USA,286,0.15034965034965034,6.5069930069930075,9,0.7097902097902098,"['donaldu', 'donald', 'egipat', 'avganistan', 'sara', 'brisel', 'trampu', 'kongresu', 'nensi', 'belgiju', 'pelozi', 'meksikom.tramp', 'deblokirana', 'vaš', 'sugerišući', 'tramp', 'inostranstvo', 'sanders']",0.009569377990430622
278,278,4347,Svet,2019-02-21 17:20:00,Sputnik-RU,Moskva je spremna da potpiše mirovni sporazum s Tokiom ali ne onakav kakav je bio potpisan posle rata nego sporazum o pravim dobrosusedskim odnosima izjavio je ministar inostranih poslova Rusije Sergej Lavrov.„Čim je predsednik Vladimir Putin predložio na Istočnom ekonomskom forumu u septembru prošle godine mi smo bili spremni još tada da pripremimo i potpišemo mirovni sporazum ali ne sporazum u smislu u kojem se sporazumi te vrste potpisuju odmah nakon ratova zato što je ratno stanje među nama odavno prekinuto“ rekao je Lavrov na brifingu za predstavnike Asocijacije evropskog biznisa.Prema njegovim rečima Moskva želi da s pozicije višedecenijskog susedstva saradnje u čitavom nizu oblasti pripremi sporazum u kojem bi detaljno bile izložene osnove dobrosusedskih odnosa dveju zemalja.Rusija i Japan godinama pregovaraju o mirovnom sporazumu. Japan pretenduje na ostrva u Kurilskom arhipelagu — Kunašir Šikotan Iturup i Habomai pozivajući se na bilateralni Traktat o trgovini i granicama iz 1855. godine.Sovjetski Savez i Japan su 1956. godine potpisali Zajedničku deklaraciju u kojoj se Moskva složila da razmotri mogućnost da Japanu preda Habomai i Šikotan nakon zaključivanja mirovnog sporazuma dok se Kunašir i Iturup u tom dokumentu ne spominju. Sovjetski Savez je očekivao da će Zajednička deklaracija okončati spor a Japan je dokument smatrao samo delimičnim rešenjem problema ne odustajući od pretenzija na sva ostrva. Pregovori koji su usledili nisu doneli rezultate a mirovni sporazum nakon završetka Drugog svetskog rata do danas nije potpisan.,Moskva želi sporazum s Tokiom zasnovan na dobrosusedskim odnosima,2,RU,232,0.1896551724137931,6.737068965517241,9,0.7284482758620692,"['rusije', 'moskva', 'savez', 'japanu', 'kunašir', 'kurilskom', 'putin', 'sergej', 'istočnom', 'habomai', 'japan', 'lavrov', 'vladimir']",0.017241379310344827
279,279,637,Analize,2018-12-03,Vostok-RU," RT Možda mislite da bi osoba koja se hvali o tome koliko novca njena politika daje Pentagonu bila poslednja koja se žali na to. Razmislite ponovo. Donald Tramp je nazvao povećanje troškova odbrane ""ludilom!""Za vreme aktuelnog američkog predsednika zemlja se oštro okrenula prema agresivnijoj spoljnoj politici. Tramp je ukinuo ograničenja u pogledu troškova odbrane iz vremena Obame pojačavši višibilionski doprinos vojnom budžetu za 2018. i 2019. godinu kroz Kongres.  Šteta. Samo razmislite šta bi se moglo učiniti ako bi se resursi oslobodili na ovaj način. Meksički granični zid. Baza na mesecu. Nacionalna zdravstvena zaštita i plaćeno porodiljsko odsustvo. ",RT: Trampova kuknjava na „ludi“ vojni budžet i trka u naoružanju sa „rivalima“ Kinom i Rusijom,12,RU,98,0.19387755102040816,6.775510204081633,16,0.8469387755102041,"['donald', 'kinom', 'rusijom', 'kongres', 'i', 'obame', 'tramp']",-0.023809523809523808
280,280,1550,Rusija,2019-01-24,Vostok-RU,"UKremlj je komentarisali situaciju u Venecueli nazvavši je pokušajem ilegalnog zauzimanja vlasti u zemlji.""Smatramo da je pokušaj uzurpiranja vrhovne vlasti u Venecueli kontraproduktivan i krši temelje i principe međunarodnog prava. To je osnova našeg stava"" rekao je portparol predsednika Putina Dmitrij Peskov. On je napomenuo da je Ministarstvo spoljnih poslova dalo detaljnije saopštenje.  Moskva smatra predsednika Venecuele Nikolasa Madura legitimnim šefom države rekao je Peskov odgovarajući na pitanje da li je Moskva spremna da pruži politički azil Maduru. Gospodin Maduro je legitimni predsednik Venecuele i zato smatramo to pitanje neumesnim“ odgovorio je Peskov.  On je dodao da se Venecuela zasad nije obraćala za pomoć Rusiji.  ",Kremlj: Ne treba pretpostavljati kakav odgovor će biti ako se Venecuela obrati za pomoć,1,RU,105,0.17142857142857146,7.066666666666666,14,0.7238095238095238,"['venecuela', 'moskva', 'maduro', 'rusiji', 'venecueli', 'kremlj', 'dmitrij', 'nikolasa', 'putina', 'peskov', 'ukremlj', 'gospodin', 'venecuele']",0.012195121951219513
